state_code,state_name,state_abb,year,month,tmean,prcp,pdsi
11,Rondônia,RO,2001,1,24.5197702921354,261.075738466703,0.476069598458707
11,Rondônia,RO,2002,1,25.2082040493305,266.680937253512,0.591956732364802
11,Rondônia,RO,2003,1,25.5326093160189,267.630039801964,0.595360836246982
11,Rondônia,RO,2004,1,24.8986040995671,404.428510225736,1.84714046206612
11,Rondônia,RO,2005,1,25.6145859498244,238.866049253024,1.00178467339048
11,Rondônia,RO,2006,1,24.9814233046312,288.371268052321,2.01752011957937
11,Rondônia,RO,2007,1,25.6435693227328,260.288162231445,1.55477049445304
11,Rondônia,RO,2008,1,24.5311969610361,329.409936171312,1.82356051183664
11,Rondônia,RO,2009,1,25.0705365767846,273.74320602417,0.719051525068398
11,Rondônia,RO,2010,1,25.0989424998944,340.955878037673,2.95897047164348
11,Rondônia,RO,2011,1,24.5226649504442,295.854685856746,0.876894506697471
11,Rondônia,RO,2012,1,24.4232872816233,360.644369272085,-0.0343886319404612
11,Rondônia,RO,2013,1,24.9441406910236,394.268530038687,-2.2743082834551
11,Rondônia,RO,2014,1,24.6273619945233,290.566415933462,0.179405517589587
